No.,tf_torch,torch_mnn,tf_mnn,tf_time,torch_time,mnn_time
0,2.590949e-08,1.2579935e-05,1.2554026e-05,0.05813121795654297,0.0001678466796875,6.437301635742188e-05
1,1.9702014e-08,2.330793e-06,2.311091e-06,0.001188516616821289,7.724761962890625e-05,3.4809112548828125e-05
2,0.0,9.925079e-06,9.925079e-06,0.016339778900146484,9.417533874511719e-05,3.647804260253906e-05
3,0.0,5.5980136e-06,5.5980136e-06,0.0030035972595214844,9.012222290039062e-05,3.552436828613281e-05
4,0.0,6.4597504e-07,6.4597504e-07,0.014942646026611328,8.20159912109375e-05,3.814697265625e-05
5,2.6309634e-08,7.894538e-06,7.868228e-06,0.0013904571533203125,7.557868957519531e-05,3.4809112548828125e-05
6,0.0,1.8790095e-05,1.8790095e-05,0.012603044509887695,9.369850158691406e-05,3.886222839355469e-05
7,2.0256111e-08,2.9475634e-06,2.9273074e-06,0.006926774978637695,9.512901306152344e-05,4.100799560546875e-05
8,0.0,1.4951279e-05,1.4951279e-05,0.0069315433502197266,9.489059448242188e-05,4.029273986816406e-05
9,0.0,1.4000454e-05,1.4000454e-05,0.014940977096557617,9.5367431640625e-05,3.886222839355469e-05
10,0.0,6.5171656e-07,6.5171656e-07,0.01293635368347168,9.202957153320312e-05,3.647804260253906e-05
11,0.0,6.014715e-08,6.014715e-08,0.001760721206665039,7.987022399902344e-05,3.409385681152344e-05
12,0.0,9.776921e-06,9.776921e-06,0.01822662353515625,0.0001087188720703125,3.933906555175781e-05
13,0.0,1.1241392e-05,1.1241392e-05,0.006875276565551758,9.465217590332031e-05,3.838539123535156e-05
14,0.0,7.86246e-06,7.86246e-06,0.0069408416748046875,0.00010275840759277344,4.4345855712890625e-05
15,0.0,4.208974e-06,4.208974e-06,0.014806032180786133,9.894371032714844e-05,4.6253204345703125e-05
16,0.0,1.220474e-05,1.220474e-05,0.014870166778564453,9.393692016601562e-05,3.743171691894531e-05
17,2.0646889e-08,4.597787e-06,4.5771403e-06,0.0020859241485595703,7.939338684082031e-05,3.337860107421875e-05
18,0.0,3.4468248e-06,3.4468248e-06,0.00784158706665039,9.298324584960938e-05,3.886222839355469e-05
19,0.0,1.843373e-05,1.843373e-05,0.014945745468139648,9.226799011230469e-05,3.719329833984375e-05
20,0.0,7.4082363e-06,7.4082363e-06,0.0021467208862304688,7.081031799316406e-05,3.0517578125e-05
21,0.0,1.0910006e-07,1.0910006e-07,0.007911205291748047,0.00010323524475097656,4.2438507080078125e-05
22,0.0,2.4426106e-07,2.4426106e-07,0.01490926742553711,0.00011038780212402344,4.363059997558594e-05
23,2.0649571e-08,5.454236e-07,5.6607314e-07,0.006830692291259766,9.512901306152344e-05,3.790855407714844e-05
24,0.0,8.469067e-08,8.469067e-08,0.006923675537109375,9.965896606445312e-05,4.100799560546875e-05
25,0.0,1.7513147e-06,1.7513147e-06,0.018855810165405273,9.584426879882812e-05,3.910064697265625e-05
26,0.0,2.8101772e-06,2.8101772e-06,0.0032515525817871094,8.940696716308594e-05,3.457069396972656e-05
27,0.0,4.848306e-06,4.848306e-06,0.014676094055175781,9.369850158691406e-05,4.00543212890625e-05
28,0.0,2.0168643e-05,2.0168643e-05,0.00692439079284668,8.988380432128906e-05,3.5762786865234375e-05
29,0.0,1.5827758e-06,1.5827758e-06,0.007018327713012695,0.00010824203491210938,4.38690185546875e-05
30,0.0,6.2549548e-06,6.2549548e-06,0.01083230972290039,9.107589721679688e-05,3.719329833984375e-05
